obsnme,obsval,weight,obgnme,extra,standard_deviation
wq_td_6,1.420652544,2.857142857142857,thermo_depth,,0.35
wq_td_7,2.72506621,2.857142857142857,thermo_depth,,0.35
wq_td_8,2.46163523,2.857142857142857,thermo_depth,,0.35
wq_td_9,2.938499017,2.857142857142857,thermo_depth,,0.35
wq_td_10,4.281189561,2.857142857142857,thermo_depth,,0.35
wq_td_11,3.444017759,2.857142857142857,thermo_depth,,0.35
wq_td_12,1.780668625,2.857142857142857,thermo_depth,,0.35
wq_td_13,2.620571754,2.857142857142857,thermo_depth,,0.35
wq_td_14,1.791517135,2.857142857142857,thermo_depth,,0.35
wq_td_15,2.639321004,2.857142857142857,thermo_depth,,0.35
wq_td_16,4.13139923,2.857142857142857,thermo_depth,,0.35
wq_td_17,1.672855855,2.857142857142857,thermo_depth,,0.35
wq_td_18,0.55,2.857142857142857,thermo_depth,,0.35
wq_td_19,0.55,2.857142857142857,thermo_depth,,0.35
wq_td_20,2.624734092,2.857142857142857,thermo_depth,,0.35
wq_td_21,5.208185337,2.857142857142857,thermo_depth,,0.35
wq_td_22,2.513874071,2.857142857142857,thermo_depth,,0.35
wq_td_23,2.599873646,2.857142857142857,thermo_depth,,0.35
wq_td_24,2.880153278,2.857142857142857,thermo_depth,,0.35
wq_td_25,3.516500166,2.857142857142857,thermo_depth,,0.35
wq_td_26,2.914256954,2.857142857142857,thermo_depth,,0.35
wq_td_27,1.390850394,2.857142857142857,thermo_depth,,0.35
wq_td_28,3.584608764,2.857142857142857,thermo_depth,,0.35
wq_td_29,4.473034205,2.857142857142857,thermo_depth,,0.35
wq_td_30,3.881872107,2.857142857142857,thermo_depth,,0.35
wq_td_31,3.877332598,2.857142857142857,thermo_depth,,0.35
wq_td_32,4.42248794,2.857142857142857,thermo_depth,,0.35
wq_td_33,4.17187576,2.857142857142857,thermo_depth,,0.35
wq_td_34,4.521813957,2.857142857142857,thermo_depth,,0.35
wq_td_35,4.701939199,2.857142857142857,thermo_depth,,0.35
wq_td_36,4.894476142,2.857142857142857,thermo_depth,,0.35
wq_td_37,5.271603402,2.857142857142857,thermo_depth,,0.35
wq_td_38,4.657824511,2.857142857142857,thermo_depth,,0.35
wq_td_39,2.452624094,2.857142857142857,thermo_depth,,0.35
wq_td_40,4.623301665,2.857142857142857,thermo_depth,,0.35
wq_td_41,3.43366127,2.857142857142857,thermo_depth,,0.35
wq_td_42,3.260254422,2.857142857142857,thermo_depth,,0.35
wq_td_43,3.483797209,2.857142857142857,thermo_depth,,0.35
wq_td_44,0.55,2.857142857142857,thermo_depth,,0.35
wq_td_45,1.729440747,2.857142857142857,thermo_depth,,0.35
wq_td_46,2.621237229,2.857142857142857,thermo_depth,,0.35
wq_td_47,1.743777888,2.857142857142857,thermo_depth,,0.35
wq_td_48,1.783208053,2.857142857142857,thermo_depth,,0.35
wq_td_49,0.55,2.857142857142857,thermo_depth,,0.35
wq_td_50,0.55,2.857142857142857,thermo_depth,,0.35
wq_td_51,2.473306654,2.857142857142857,thermo_depth,,0.35
wq_td_52,1.841725389,2.857142857142857,thermo_depth,,0.35
wq_td_53,1.802798609,2.857142857142857,thermo_depth,,0.35
wq_td_54,1.939672861,2.857142857142857,thermo_depth,,0.35
wq_td_55,1.814702275,2.857142857142857,thermo_depth,,0.35
wq_td_56,1.599945763,2.857142857142857,thermo_depth,,0.35
wq_td_57,2.282872034,2.857142857142857,thermo_depth,,0.35
wq_td_58,1.79741563,2.857142857142857,thermo_depth,,0.35
wq_td_59,2.182188059,2.857142857142857,thermo_depth,,0.35
wq_td_60,2.529507474,2.857142857142857,thermo_depth,,0.35
wq_td_61,2.435785023,2.857142857142857,thermo_depth,,0.35
wq_td_62,2.351463381,2.857142857142857,thermo_depth,,0.35
wq_td_63,2.504772983,2.857142857142857,thermo_depth,,0.35
wq_td_64,2.523127888,2.857142857142857,thermo_depth,,0.35
wq_td_65,2.501077973,2.857142857142857,thermo_depth,,0.35
wq_td_66,2.650528792,2.857142857142857,thermo_depth,,0.35
wq_td_67,3.224004141,2.857142857142857,thermo_depth,,0.35
wq_td_68,3.616115636,2.857142857142857,thermo_depth,,0.35
wq_td_69,2.849855986,2.857142857142857,thermo_depth,,0.35
wq_td_70,2.747574181,2.857142857142857,thermo_depth,,0.35
wq_td_71,1.708269061,2.857142857142857,thermo_depth,,0.35
wq_td_72,1.874402897,2.857142857142857,thermo_depth,,0.35
wq_td_73,3.55650528,2.857142857142857,thermo_depth,,0.35
wq_td_74,1.826721221,2.857142857142857,thermo_depth,,0.35
wq_td_75,2.75597319,2.857142857142857,thermo_depth,,0.35
wq_td_76,2.747165268,2.857142857142857,thermo_depth,,0.35
wq_td_77,2.818607553,2.857142857142857,thermo_depth,,0.35
wq_td_78,3.398664713,2.857142857142857,thermo_depth,,0.35
wq_td_79,3.229085646,2.857142857142857,thermo_depth,,0.35
wq_td_80,2.766042353,2.857142857142857,thermo_depth,,0.35
wq_td_81,2.452556125,2.857142857142857,thermo_depth,,0.35
wq_td_82,1.884625491,2.857142857142857,thermo_depth,,0.35
wq_td_83,4.573041575,2.857142857142857,thermo_depth,,0.35
wq_td_84,4.692393987,2.857142857142857,thermo_depth,,0.35
wq_td_85,5.013401291,2.857142857142857,thermo_depth,,0.35
wq_td_86,4.551302922,2.857142857142857,thermo_depth,,0.35
wq_td_87,2.802311025,2.857142857142857,thermo_depth,,0.35
wq_td_88,2.817538495,2.857142857142857,thermo_depth,,0.35
wq_td_89,2.580815204,2.857142857142857,thermo_depth,,0.35
wq_td_90,2.665883178,2.857142857142857,thermo_depth,,0.35
wq_td_91,2.527871513,2.857142857142857,thermo_depth,,0.35
wq_td_92,2.486819298,2.857142857142857,thermo_depth,,0.35
wq_td_93,3.147842023,2.857142857142857,thermo_depth,,0.35
wq_td_94,3.261348423,2.857142857142857,thermo_depth,,0.35
wq_td_95,3.355330343,2.857142857142857,thermo_depth,,0.35
wq_td_96,2.859373951,2.857142857142857,thermo_depth,,0.35
wq_td_97,2.745247104,2.857142857142857,thermo_depth,,0.35
wq_td_98,2.312975656,2.857142857142857,thermo_depth,,0.35
wq_td_99,2.355358041,2.857142857142857,thermo_depth,,0.35
wq_td_100,2.672521905,2.857142857142857,thermo_depth,,0.35
wq_td_101,1.816223801,2.857142857142857,thermo_depth,,0.35
wq_td_102,2.545211692,2.857142857142857,thermo_depth,,0.35
wq_td_103,2.492110928,2.857142857142857,thermo_depth,,0.35
wq_td_104,2.577396928,2.857142857142857,thermo_depth,,0.35
wq_td_105,2.797438886,2.857142857142857,thermo_depth,,0.35
wq_td_106,3.195089808,2.857142857142857,thermo_depth,,0.35
wq_td_107,3.027083961,2.857142857142857,thermo_depth,,0.35
wq_td_108,3.409729342,2.857142857142857,thermo_depth,,0.35
wq_td_109,1.881085391,2.857142857142857,thermo_depth,,0.35
wq_td_110,1.824429869,2.857142857142857,thermo_depth,,0.35
wq_td_111,1.841088576,2.857142857142857,thermo_depth,,0.35
wq_td_112,1.885537515,2.857142857142857,thermo_depth,,0.35
wq_td_113,1.873486558,2.857142857142857,thermo_depth,,0.35
wq_td_114,2.5,2.857142857142857,thermo_depth,,0.35
wq_td_115,4.5,2.857142857142857,thermo_depth,,0.35
wq_td_116,4.213730555,2.857142857142857,thermo_depth,,0.35
wq_td_117,4.321456329,2.857142857142857,thermo_depth,,0.35
wq_td_118,4.217040783,2.857142857142857,thermo_depth,,0.35
wq_ss_1,0.625956088,0.3460207612456747,schmidt_s,,2.89
wq_ss_2,0.017661908,0.3460207612456747,schmidt_s,,2.89
wq_ss_3,1.11495805,0.3460207612456747,schmidt_s,,2.89
wq_ss_4,0.236559886,0.3460207612456747,schmidt_s,,2.89
wq_ss_5,4.763156078,0.3460207612456747,schmidt_s,,2.89
wq_ss_6,6.173722807,0.3460207612456747,schmidt_s,,2.89
wq_ss_7,6.448212638,0.3460207612456747,schmidt_s,,2.89
wq_ss_8,7.233338984,0.3460207612456747,schmidt_s,,2.89
wq_ss_9,21.681063,0.3460207612456747,schmidt_s,,2.89
wq_ss_10,17.71712603,0.3460207612456747,schmidt_s,,2.89
wq_ss_11,13.8933392,0.3460207612456747,schmidt_s,,2.89
wq_ss_12,21.83009386,0.3460207612456747,schmidt_s,,2.89
wq_ss_13,22.20399808,0.3460207612456747,schmidt_s,,2.89
wq_ss_14,15.73519547,0.3460207612456747,schmidt_s,,2.89
wq_ss_15,10.22840048,0.3460207612456747,schmidt_s,,2.89
wq_ss_16,8.767190372,0.3460207612456747,schmidt_s,,2.89
wq_ss_17,9.75820291,0.3460207612456747,schmidt_s,,2.89
wq_ss_18,17.13285452,0.3460207612456747,schmidt_s,,2.89
wq_ss_19,15.29185973,0.3460207612456747,schmidt_s,,2.89
wq_ss_20,31.79289242,0.3460207612456747,schmidt_s,,2.89
wq_ss_21,21.97774693,0.3460207612456747,schmidt_s,,2.89
wq_ss_22,15.60207245,0.3460207612456747,schmidt_s,,2.89
wq_ss_23,24.21099784,0.3460207612456747,schmidt_s,,2.89
wq_ss_24,16.20273561,0.3460207612456747,schmidt_s,,2.89
wq_ss_25,19.08024137,0.3460207612456747,schmidt_s,,2.89
wq_ss_26,23.43032567,0.3460207612456747,schmidt_s,,2.89
wq_ss_27,16.74052573,0.3460207612456747,schmidt_s,,2.89
wq_ss_28,27.40924592,0.3460207612456747,schmidt_s,,2.89
wq_ss_29,34.81900299,0.3460207612456747,schmidt_s,,2.89
wq_ss_30,29.52331042,0.3460207612456747,schmidt_s,,2.89
wq_ss_31,25.39236989,0.3460207612456747,schmidt_s,,2.89
wq_ss_32,34.14923613,0.3460207612456747,schmidt_s,,2.89
wq_ss_33,40.46113853,0.3460207612456747,schmidt_s,,2.89
wq_ss_34,33.08448532,0.3460207612456747,schmidt_s,,2.89
wq_ss_35,42.12069533,0.3460207612456747,schmidt_s,,2.89
wq_ss_36,23.94115315,0.3460207612456747,schmidt_s,,2.89
wq_ss_37,23.14127194,0.3460207612456747,schmidt_s,,2.89
wq_ss_38,24.39139147,0.3460207612456747,schmidt_s,,2.89
wq_ss_39,33.72613111,0.3460207612456747,schmidt_s,,2.89
wq_ss_40,6.374837904,0.3460207612456747,schmidt_s,,2.89
wq_ss_41,13.33564807,0.3460207612456747,schmidt_s,,2.89
wq_ss_42,1.563567146,0.3460207612456747,schmidt_s,,2.89
wq_ss_43,7.535723442,0.3460207612456747,schmidt_s,,2.89
wq_ss_44,11.05487443,0.3460207612456747,schmidt_s,,2.89
wq_ss_45,10.26236085,0.3460207612456747,schmidt_s,,2.89
wq_ss_46,1.886965568,0.3460207612456747,schmidt_s,,2.89
wq_ss_47,0.179831459,0.3460207612456747,schmidt_s,,2.89
wq_ss_48,0.44483265,0.3460207612456747,schmidt_s,,2.89
wq_ss_49,2.419508402,0.3460207612456747,schmidt_s,,2.89
wq_ss_50,5.046408686,0.3460207612456747,schmidt_s,,2.89
wq_ss_51,2.080250563,0.3460207612456747,schmidt_s,,2.89
wq_ss_52,12.00041329,0.3460207612456747,schmidt_s,,2.89
wq_ss_53,8.821077476,0.3460207612456747,schmidt_s,,2.89
wq_ss_54,9.163764096,0.3460207612456747,schmidt_s,,2.89
wq_ss_55,20.86074856,0.3460207612456747,schmidt_s,,2.89
wq_ss_56,26.16844988,0.3460207612456747,schmidt_s,,2.89
wq_ss_57,29.5543933,0.3460207612456747,schmidt_s,,2.89
wq_ss_58,39.82616393,0.3460207612456747,schmidt_s,,2.89
wq_ss_59,33.84863539,0.3460207612456747,schmidt_s,,2.89
wq_ss_60,26.15500065,0.3460207612456747,schmidt_s,,2.89
wq_ss_61,32.31986048,0.3460207612456747,schmidt_s,,2.89
wq_ss_62,30.4997137,0.3460207612456747,schmidt_s,,2.89
wq_ss_63,31.72118512,0.3460207612456747,schmidt_s,,2.89
wq_ss_64,37.37988963,0.3460207612456747,schmidt_s,,2.89
wq_ss_65,35.28432356,0.3460207612456747,schmidt_s,,2.89
wq_ss_66,42.67620129,0.3460207612456747,schmidt_s,,2.89
wq_ss_67,39.69249212,0.3460207612456747,schmidt_s,,2.89
wq_ss_68,48.8020522,0.3460207612456747,schmidt_s,,2.89
wq_ss_69,52.43380059,0.3460207612456747,schmidt_s,,2.89
wq_ss_70,48.58584451,0.3460207612456747,schmidt_s,,2.89
wq_ss_71,38.36417542,0.3460207612456747,schmidt_s,,2.89
wq_ss_72,50.17702988,0.3460207612456747,schmidt_s,,2.89
wq_ss_73,56.9919725,0.3460207612456747,schmidt_s,,2.89
wq_ss_74,45.02139908,0.3460207612456747,schmidt_s,,2.89
wq_ss_75,52.49387983,0.3460207612456747,schmidt_s,,2.89
wq_ss_76,50.57304031,0.3460207612456747,schmidt_s,,2.89
wq_ss_77,41.4350457,0.3460207612456747,schmidt_s,,2.89
wq_ss_78,47.04342247,0.3460207612456747,schmidt_s,,2.89
wq_ss_79,38.16821882,0.3460207612456747,schmidt_s,,2.89
wq_ss_80,41.89147334,0.3460207612456747,schmidt_s,,2.89
wq_ss_81,44.11719256,0.3460207612456747,schmidt_s,,2.89
wq_ss_82,52.17128968,0.3460207612456747,schmidt_s,,2.89
wq_ss_83,46.6017928,0.3460207612456747,schmidt_s,,2.89
wq_ss_84,40.28323015,0.3460207612456747,schmidt_s,,2.89
wq_ss_85,44.62028592,0.3460207612456747,schmidt_s,,2.89
wq_ss_86,46.51911235,0.3460207612456747,schmidt_s,,2.89
wq_ss_87,42.92489493,0.3460207612456747,schmidt_s,,2.89
wq_ss_88,34.99997544,0.3460207612456747,schmidt_s,,2.89
wq_ss_89,39.3892871,0.3460207612456747,schmidt_s,,2.89
wq_ss_90,41.74030529,0.3460207612456747,schmidt_s,,2.89
wq_ss_91,48.90532901,0.3460207612456747,schmidt_s,,2.89
wq_ss_92,35.89100187,0.3460207612456747,schmidt_s,,2.89
wq_ss_93,33.16842244,0.3460207612456747,schmidt_s,,2.89
wq_ss_94,17.1730964,0.3460207612456747,schmidt_s,,2.89
wq_ss_95,22.74574868,0.3460207612456747,schmidt_s,,2.89
wq_ss_96,12.04839068,0.3460207612456747,schmidt_s,,2.89
wq_ss_97,11.2821378,0.3460207612456747,schmidt_s,,2.89
wq_ss_98,20.01018898,0.3460207612456747,schmidt_s,,2.89
wq_ss_99,20.01713643,0.3460207612456747,schmidt_s,,2.89
wq_ss_100,3.297027333,0.3460207612456747,schmidt_s,,2.89
wq_ss_101,1.831221286,0.3460207612456747,schmidt_s,,2.89
wq_ss_102,1.131401274,0.3460207612456747,schmidt_s,,2.89
wq_ss_103,0.523138318,0.3460207612456747,schmidt_s,,2.89
wq_ss_104,0.289487066,0.3460207612456747,schmidt_s,,2.89
wq_ss_105,1.953427679,0.3460207612456747,schmidt_s,,2.89
wq_ss_106,2.682945673,0.3460207612456747,schmidt_s,,2.89
wq_ss_107,0.395205399,0.3460207612456747,schmidt_s,,2.89
wq_ss_108,0.250435588,0.3460207612456747,schmidt_s,,2.89
wq_ss_109,0.088986807,0.3460207612456747,schmidt_s,,2.89
wq_ss_110,1.334170513,0.3460207612456747,schmidt_s,,2.89
wq_ss_111,2.870833081,0.3460207612456747,schmidt_s,,2.89
wq_ss_112,25.36525321,0.3460207612456747,schmidt_s,,2.89
wq_ss_113,26.83463505,0.3460207612456747,schmidt_s,,2.89
wq_ss_114,32.73486101,0.3460207612456747,schmidt_s,,2.89
wq_ss_115,37.96723003,0.3460207612456747,schmidt_s,,2.89
wq_ss_116,39.47492386,0.3460207612456747,schmidt_s,,2.89
wq_ss_117,41.49600283,0.3460207612456747,schmidt_s,,2.89
wq_ss_118,28.63343293,0.3460207612456747,schmidt_s,,2.89
wq_ss_119,28.67950599,0.3460207612456747,schmidt_s,,2.89
wq_ss_120,35.65773568,0.3460207612456747,schmidt_s,,2.89
wq_ss_121,40.07009852,0.3460207612456747,schmidt_s,,2.89
wq_ss_122,36.6814604,0.3460207612456747,schmidt_s,,2.89
wq_ss_123,43.6896288,0.3460207612456747,schmidt_s,,2.89
wq_ss_124,48.94136644,0.3460207612456747,schmidt_s,,2.89
wq_ss_125,46.90501161,0.3460207612456747,schmidt_s,,2.89
wq_ss_126,55.91301928,0.3460207612456747,schmidt_s,,2.89
wq_ss_127,53.87861072,0.3460207612456747,schmidt_s,,2.89
wq_ss_128,52.00495671,0.3460207612456747,schmidt_s,,2.89
wq_ss_129,51.8809276,0.3460207612456747,schmidt_s,,2.89
wq_ss_130,44.95847336,0.3460207612456747,schmidt_s,,2.89
wq_ss_131,41.07530336,0.3460207612456747,schmidt_s,,2.89
wq_ss_132,45.65011868,0.3460207612456747,schmidt_s,,2.89
wq_ss_133,41.43470662,0.3460207612456747,schmidt_s,,2.89
wq_ss_134,41.18716329,0.3460207612456747,schmidt_s,,2.89
wq_ss_135,46.81356128,0.3460207612456747,schmidt_s,,2.89
wq_ss_136,46.14330094,0.3460207612456747,schmidt_s,,2.89
wq_ss_137,49.26565394,0.3460207612456747,schmidt_s,,2.89
wq_ss_138,49.82785678,0.3460207612456747,schmidt_s,,2.89
wq_ss_139,31.76121586,0.3460207612456747,schmidt_s,,2.89
wq_ss_140,6.134087834,0.3460207612456747,schmidt_s,,2.89
wq_ss_141,34.96227608,0.3460207612456747,schmidt_s,,2.89
wq_ss_142,23.41165478,0.3460207612456747,schmidt_s,,2.89
wq_ss_143,25.32204276,0.3460207612456747,schmidt_s,,2.89
wq_ss_144,35.04090115,0.3460207612456747,schmidt_s,,2.89
wq_ss_145,31.63360845,0.3460207612456747,schmidt_s,,2.89
wq_ss_146,13.54738061,0.3460207612456747,schmidt_s,,2.89
wq_ss_147,2.054818862,0.3460207612456747,schmidt_s,,2.89
wq_ss_148,0.947340934,0.3460207612456747,schmidt_s,,2.89
wq_ss_149,0.946437441,0.3460207612456747,schmidt_s,,2.89
wq_ss_150,4.48581785,0.3460207612456747,schmidt_s,,2.89
wq_ss_151,3.898544011,0.3460207612456747,schmidt_s,,2.89
wq_ss_152,0.180531733,0.3460207612456747,schmidt_s,,2.89
wq_ss_153,0.713349371,0.3460207612456747,schmidt_s,,2.89
wq_ss_154,0.163911785,0.3460207612456747,schmidt_s,,2.89
wq_mom_1,32.93765625,0.056818181818181816,mom,,17.6
wq_mom_2,20.3125,0.056818181818181816,mom,,17.6
wq_mom_3,-22.52390625,0.056818181818181816,mom,,17.6
wq_mom_4,-22.5128125,0.056818181818181816,mom,,17.6
wq_mom_5,20.3125,0.056818181818181816,mom,,17.6
wq_mom_6,-8.885625,0.056818181818181816,mom,,17.6
wq_mom_7,8.75,0.056818181818181816,mom,,17.6
wq_mom_8,38.57140625,0.056818181818181816,mom,,17.6
wq_mom_9,6.99296875,0.056818181818181816,mom,,17.6
wq_mom_10,-52.595,0.056818181818181816,mom,,17.6
wq_mom_11,-41.65140625,0.056818181818181816,mom,,17.6
wq_mom_12,10.7265625,0.056818181818181816,mom,,17.6
wq_mom_13,-40.78125,0.056818181818181816,mom,,17.6
wq_mom_14,-0.82171875,0.056818181818181816,mom,,17.6
wq_mom_15,-42.3440625,0.056818181818181816,mom,,17.6
wq_mom_16,-59.21875,0.056818181818181816,mom,,17.6
wq_mom_17,-53.125,0.056818181818181816,mom,,17.6
wq_mom_18,-57.8125,0.056818181818181816,mom,,17.6
wq_mom_19,18.75,0.056818181818181816,mom,,17.6
wq_mom_20,-75.78125,0.056818181818181816,mom,,17.6
wq_mom_21,-14.21875,0.056818181818181816,mom,,17.6
wq_mom_22,-39.21875,0.056818181818181816,mom,,17.6
wq_mom_23,-31.09375,0.056818181818181816,mom,,17.6
wq_mom_24,-33.59375,0.056818181818181816,mom,,17.6
wq_mom_25,-20.78125,0.056818181818181816,mom,,17.6
wq_mom_26,-45.46875,0.056818181818181816,mom,,17.6
wq_mom_27,-45.46875,0.056818181818181816,mom,,17.6
wq_mom_28,-50.9375,0.056818181818181816,mom,,17.6
wq_mom_29,-64.6875,0.056818181818181816,mom,,17.6
wq_mom_30,-18.59375,0.056818181818181816,mom,,17.6
wq_mom_31,-66.875,0.056818181818181816,mom,,17.6
wq_mom_32,-33.28125,0.056818181818181816,mom,,17.6
wq_mom_33,-60.78125,0.056818181818181816,mom,,17.6
wq_mom_34,-144.21875,0.056818181818181816,mom,,17.6
wq_mom_35,-128.90625,0.056818181818181816,mom,,17.6
wq_mom_36,-109.53125,0.056818181818181816,mom,,17.6
wq_mom_37,-92.65625,0.056818181818181816,mom,,17.6
wq_mom_38,-119.0625,0.056818181818181816,mom,,17.6
wq_mom_39,-150.625,0.056818181818181816,mom,,17.6
wq_mom_40,-90.78125,0.056818181818181816,mom,,17.6
wq_mom_41,-110.15625,0.056818181818181816,mom,,17.6
wq_mom_42,-90.78125,0.056818181818181816,mom,,17.6
wq_mom_43,-22.03125,0.056818181818181816,mom,,17.6
wq_mom_44,24.21875,0.056818181818181816,mom,,17.6
wq_mom_45,-43.75,0.056818181818181816,mom,,17.6
wq_mom_46,8.75,0.056818181818181816,mom,,17.6
wq_mom_47,25.0,0.056818181818181816,mom,,17.6
wq_mom_48,32.96875,0.056818181818181816,mom,,17.6
wq_mom_49,41.71875,0.056818181818181816,mom,,17.6
wq_mom_50,-55.0,0.056818181818181816,mom,,17.6
wq_mom_51,-10.78125,0.056818181818181816,mom,,17.6
wq_mom_52,-6.09375,0.056818181818181816,mom,,17.6
wq_mom_53,0.0,0.056818181818181816,mom,,17.6
wq_mom_54,6.40625,0.056818181818181816,mom,,17.6
wq_mom_55,13.75,0.056818181818181816,mom,,17.6
wq_mom_56,20.3125,0.056818181818181816,mom,,17.6
wq_mom_57,42.55625,0.056818181818181816,mom,,17.6
wq_mom_58,42.134375,0.056818181818181816,mom,,17.6
wq_mom_59,-19.9140625,0.056818181818181816,mom,,17.6
wq_mom_60,-49.8140625,0.056818181818181816,mom,,17.6
wq_mom_61,-48.8453125,0.056818181818181816,mom,,17.6
wq_mom_62,-25.590625,0.056818181818181816,mom,,17.6
wq_mom_63,-55.93125,0.056818181818181816,mom,,17.6
wq_mom_64,-68.178125,0.056818181818181816,mom,,17.6
wq_mom_65,-15.071875,0.056818181818181816,mom,,17.6
wq_mom_66,-40.0921875,0.056818181818181816,mom,,17.6
wq_mom_67,-70.109375,0.056818181818181816,mom,,17.6
wq_mom_68,-170.7640625,0.056818181818181816,mom,,17.6
wq_mom_69,-116.30625,0.056818181818181816,mom,,17.6
wq_mom_70,-127.1,0.056818181818181816,mom,,17.6
wq_mom_71,-94.075,0.056818181818181816,mom,,17.6
wq_mom_72,-128.2421875,0.056818181818181816,mom,,17.6
wq_mom_73,-152.909375,0.056818181818181816,mom,,17.6
wq_mom_74,-180.9734375,0.056818181818181816,mom,,17.6
wq_mom_75,-141.8203125,0.056818181818181816,mom,,17.6
wq_mom_76,-154.2,0.056818181818181816,mom,,17.6
wq_mom_77,-196.3671875,0.056818181818181816,mom,,17.6
wq_mom_78,-110.3125,0.056818181818181816,mom,,17.6
wq_mom_79,-192.828125,0.056818181818181816,mom,,17.6
wq_mom_80,-149.1234375,0.056818181818181816,mom,,17.6
wq_mom_81,-64.2015625,0.056818181818181816,mom,,17.6
wq_mom_82,-119.675,0.056818181818181816,mom,,17.6
wq_mom_83,-92.5328125,0.056818181818181816,mom,,17.6
wq_mom_84,-100.6203125,0.056818181818181816,mom,,17.6
wq_mom_85,-115.8140625,0.056818181818181816,mom,,17.6
wq_mom_86,-137.178125,0.056818181818181816,mom,,17.6
wq_mom_87,-134.340625,0.056818181818181816,mom,,17.6
wq_mom_88,-124.4625,0.056818181818181816,mom,,17.6
wq_mom_89,-128.80625,0.056818181818181816,mom,,17.6
wq_mom_90,-134.84375,0.056818181818181816,mom,,17.6
wq_mom_91,-129.453125,0.056818181818181816,mom,,17.6
wq_mom_92,-120.21875,0.056818181818181816,mom,,17.6
wq_mom_93,-63.8015625,0.056818181818181816,mom,,17.6
wq_mom_94,-134.6671875,0.056818181818181816,mom,,17.6
wq_mom_95,-110.059375,0.056818181818181816,mom,,17.6
wq_mom_96,-81.075,0.056818181818181816,mom,,17.6
wq_mom_97,-130.0453125,0.056818181818181816,mom,,17.6
wq_mom_98,-107.209375,0.056818181818181816,mom,,17.6
wq_mom_99,39.1625,0.056818181818181816,mom,,17.6
wq_mom_100,100.296875,0.056818181818181816,mom,,17.6
wq_mom_101,15.0,0.056818181818181816,mom,,17.6
wq_mom_102,92.5765625,0.056818181818181816,mom,,17.6
wq_mom_103,-0.865625,0.056818181818181816,mom,,17.6
wq_mom_104,12.46875,0.056818181818181816,mom,,17.6
wq_mom_105,42.321875,0.056818181818181816,mom,,17.6
wq_mom_106,21.1828125,0.056818181818181816,mom,,17.6
wq_mom_107,-3.540625,0.056818181818181816,mom,,17.6
wq_mom_108,26.8328125,0.056818181818181816,mom,,17.6
wq_mom_109,19.5828125,0.056818181818181816,mom,,17.6
wq_mom_110,1.9703125,0.056818181818181816,mom,,17.6
wq_mom_111,10.15625,0.056818181818181816,mom,,17.6
wq_mom_112,112.34375,0.056818181818181816,mom,,17.6
wq_mom_113,155.9375,0.056818181818181816,mom,,17.6
wq_mom_114,174.53125,0.056818181818181816,mom,,17.6
wq_mom_115,76.0046875,0.056818181818181816,mom,,17.6
wq_mom_116,14.9171875,0.056818181818181816,mom,,17.6
wq_mom_117,6.44375,0.056818181818181816,mom,,17.6
wq_mom_118,-46.725,0.056818181818181816,mom,,17.6
wq_mom_119,-34.903125,0.056818181818181816,mom,,17.6
wq_mom_120,-166.05,0.056818181818181816,mom,,17.6
wq_mom_121,-49.9859375,0.056818181818181816,mom,,17.6
wq_mom_122,25.0296875,0.056818181818181816,mom,,17.6
wq_mom_123,50.3515625,0.056818181818181816,mom,,17.6
wq_mom_124,-20.803125,0.056818181818181816,mom,,17.6
wq_mom_125,-37.453125,0.056818181818181816,mom,,17.6
wq_mom_126,-94.6203125,0.056818181818181816,mom,,17.6
wq_mom_127,-121.05625,0.056818181818181816,mom,,17.6
wq_mom_128,-166.053125,0.056818181818181816,mom,,17.6
wq_mom_129,35.778125,0.056818181818181816,mom,,17.6
wq_mom_130,-56.5609375,0.056818181818181816,mom,,17.6
wq_mom_131,-115.221875,0.056818181818181816,mom,,17.6
wq_mom_132,-140.8484375,0.056818181818181816,mom,,17.6
wq_mom_133,-172.10625,0.056818181818181816,mom,,17.6
wq_mom_134,-200.125,0.056818181818181816,mom,,17.6
wq_mom_135,-180.1078125,0.056818181818181816,mom,,17.6
wq_mom_136,-143.9453125,0.056818181818181816,mom,,17.6
wq_mom_137,-129.425,0.056818181818181816,mom,,17.6
wq_mom_138,-110.1703125,0.056818181818181816,mom,,17.6
wq_mom_139,-108.8546875,0.056818181818181816,mom,,17.6
wq_mom_140,-121.2296875,0.056818181818181816,mom,,17.6
wq_mom_141,14.2609375,0.056818181818181816,mom,,17.6
wq_mom_142,41.0890625,0.056818181818181816,mom,,17.6
wq_mom_143,1.115625,0.056818181818181816,mom,,17.6
wq_mom_144,-21.075,0.056818181818181816,mom,,17.6
wq_mom_145,-40.0296875,0.056818181818181816,mom,,17.6
wq_mom_146,-1.1609375,0.056818181818181816,mom,,17.6
wq_mom_147,-0.015625,0.056818181818181816,mom,,17.6
wq_mom_148,9.3890625,0.056818181818181816,mom,,17.6
wq_mom_149,0.3,0.056818181818181816,mom,,17.6
wq_af_1,0.0,0.22883295194508008,af,,4.37
wq_af_2,0.0,0.22883295194508008,af,,4.37
wq_af_3,0.0,0.22883295194508008,af,,4.37
wq_af_4,0.0,0.22883295194508008,af,,4.37
wq_af_5,0.0,0.22883295194508008,af,,4.37
wq_af_6,0.0,0.22883295194508008,af,,4.37
wq_af_7,0.0,0.22883295194508008,af,,4.37
wq_af_8,0.0,0.22883295194508008,af,,4.37
wq_af_9,0.0,0.22883295194508008,af,,4.37
