time,FLOW,TEMP,SALT,elevation,TRC_tr1,TRC_age,NCS_ss1,NCS_ss2,OXY_oxy,CAR_dic,CAR_pH,CAR_ch4,CAR_ch4_bub,SIL_rsi,NIT_amm,NIT_nit,PHS_frp,PHS_frp_ads,OGM_doc,OGM_poc,OGM_don,OGM_pon,OGM_dop,OGM_pop,OGM_docr,OGM_donr,OGM_dopr,OGM_cpom,PHY_cyano,PHY_cyano_IN,PHY_cyano_IP,PHY_green,PHY_green_IN,PHY_green_IP,PHY_diatom,PHY_diatom_IN,PHY_diatom_IP,BIV_filtfrac
2018-09-14,0,13.71783,0,1.5,0,0,0,0,0,130.847,6.17,0.0453,0,102.6964,11.2686,0.0484,0.0872,0.0174,19.3886,28.1135,1.9061,3.8121,0.028,0.6545,261.7462,17.1546,0.2524,28.1135,0,0,0,0,0,0,0,0,0,0
2018-09-15,0,13.96243,0,1.5,0,0,0,0,0,127.8546,6.17,0.0446,0,102.6964,9.8036,0.0484,0.0722,0.0144,21.5297,31.218,1.958,3.916,0.0325,0.758,290.6506,17.622,0.2924,31.218,0,0,0,0,0,0,0,0,0,0
2018-09-16,0,14.20702,0,1.5,0,0,0,0,0,124.8623,6.17,0.0439,0,102.6964,8.3386,0.0484,0.0572,0.0114,23.6708,34.3226,2.0099,4.0199,0.0369,0.8615,319.5551,18.0893,0.3323,34.3226,0,0,0,0,0,0,0,0,0,0
2018-09-17,0,14.45161,0,1.5,0,0,0,0,0,121.8699,6.17,0.0432,0,102.6964,6.8736,0.0484,0.0421,0.0084,25.8118,37.4271,2.0619,4.1237,0.0414,0.965,348.4596,18.5567,0.3722,37.4271,0,0,0,0,0,0,0,0,0,0
2018-09-18,0,14.57015,0,1.5,0,0,0,0,0,124.3182,6.17,0.0425,0,102.6964,7.23,0.0484,0.0557,0.0111,27.1203,39.3244,2.0207,4.0414,0.0412,0.9617,366.1235,18.1861,0.3709,39.3244,0,0,0,0,0,0,0,0,0,0
2018-09-19,0,14.68868,0,1.5,0,0,0,0,0,126.7665,6.17,0.0418,0,102.6964,7.5863,0.0484,0.0692,0.0138,28.4287,41.2216,1.9795,3.959,0.0411,0.9583,383.7873,17.8156,0.3696,41.2216,0,0,0,0,0,0,0,0,0,0
2018-09-20,0,14.80721,0,1.5,0,0,0,0,0,129.2148,6.17,0.0411,0,102.6964,7.9427,0.0484,0.0827,0.0165,29.7371,43.1188,1.9383,3.8767,0.0409,0.955,401.4512,17.445,0.3684,43.1188,0,0,0,0,0,0,0,0,0,0
2018-09-21,0,14.92575,0,1.5,0,0,0,0,0,131.6631,6.17,0.0404,0,102.6964,8.299,0.0484,0.0963,0.0193,31.0456,45.0161,1.8972,3.7943,0.0408,0.9517,419.115,17.0744,0.3671,45.0161,0,0,0,0,0,0,0,0,0,0
2018-09-22,0,14.94684,0,1.5,0,0,0,0,0,134.1113,6.17,0.0396,0,102.6964,8.6554,0.0484,0.1098,0.022,32.354,46.9133,1.856,3.712,0.0406,0.9483,436.7789,16.7038,0.3658,46.9133,0,0,0,0,0,0,0,0,0,0
2018-09-23,0,14.96794,0,1.5,0,0,0,0,0,136.5596,6.17,0.0389,0,102.6964,9.0117,0.0484,0.1233,0.0247,33.6624,48.8105,1.8148,3.6296,0.0405,0.945,454.4427,16.3332,0.3645,48.8105,0,0,0,0,0,0,0,0,0,0
2018-09-24,0,14.98904,0,1.5,0,0,0,0,0,139.0079,6.17,0.0382,0,102.6964,9.3681,0.0484,0.1369,0.0274,34.9709,50.7077,1.7736,3.5473,0.0404,0.9416,472.1066,15.9627,0.3632,50.7077,0,0,0,0,0,0,0,0,0,0
2018-09-25,0,14.96212,0,1.5,0,0,0,0,0,137.9198,6.17,0.0375,0,102.6964,9.7719,0.053,0.1384,0.0277,34.614,50.1903,1.8786,3.7572,0.0448,1.0455,467.2892,16.9076,0.4033,50.1903,0,0,0,0,0,0,0,0,0,0
2018-09-26,0,14.9352,0,1.5,0,0,0,0,0,136.8317,6.17,0.0368,0,102.6964,10.1758,0.0576,0.1399,0.028,34.2572,49.6729,1.9836,3.9672,0.0493,1.1494,462.4717,17.8525,0.4433,49.6729,0,0,0,0,0,0,0,0,0,0
2018-09-27,0,14.90829,0,1.5,0,0,0,0,0,135.7435,6.17,0.0361,0,102.6964,10.5797,0.0622,0.1414,0.0283,33.9003,49.1555,2.0886,4.1772,0.0537,1.2533,457.6543,18.7974,0.4834,49.1555,0,0,0,0,0,0,0,0,0,0
2018-09-28,0,14.88137,0,1.5,0,0,0,0,0,134.6554,6.17,0.0354,0,102.6964,10.9835,0.0668,0.1429,0.0286,33.5435,48.638,2.1936,4.3872,0.0582,1.3572,452.8369,19.7423,0.5235,48.638,0,0,0,0,0,0,0,0,0,0
2018-09-29,0,14.85445,0,1.5,0,0,0,0,0,133.5673,6.17,0.0347,0,102.6964,11.3874,0.0714,0.1444,0.0289,33.1866,48.1206,2.2986,4.5972,0.0626,1.4611,448.0195,20.6873,0.5636,48.1206,0,0,0,0,0,0,0,0,0,0
2018-09-30,0,14.82754,0,1.5,0,0,0,0,0,132.4792,6.17,0.034,0,102.6964,11.7913,0.076,0.1459,0.0292,32.8298,47.6032,2.4036,4.8072,0.0671,1.565,443.2021,21.6322,0.6036,47.6032,0,0,0,0,0,0,0,0,0,0
2018-10-01,0,14.80062,0,1.5,0,0,0,0,0,131.391,6.17,0.0332,0,102.6964,12.1951,0.0806,0.1474,0.0295,32.4729,47.0858,2.5086,5.0171,0.0715,1.6688,438.3847,22.5771,0.6437,47.0858,0,0,0,0,0,0,0,0,0,0
2018-10-02,0,14.809,0,1.5,0,0,0,0,0,133.2952,6.17,0.0325,0,102.6964,14.5233,0.076,0.1504,0.0301,31.4024,45.5335,2.4211,4.8421,0.0823,1.9196,423.9324,21.7895,0.7404,45.5335,0,0,0,0,0,0,0,0,0,0
2018-10-03,0,14.81739,0,1.5,0,0,0,0,0,135.1995,6.17,0.0318,0,102.6964,16.8514,0.0714,0.1534,0.0307,30.3319,43.9812,2.3336,4.6671,0.093,2.1703,409.4802,21.002,0.8371,43.9812,0,0,0,0,0,0,0,0,0,0
2018-10-04,0,14.82577,0,1.5,0,0,0,0,0,137.1037,6.17,0.0311,0,102.6964,19.1796,0.0668,0.1564,0.0313,29.2613,42.4289,2.246,4.4921,0.1038,2.421,395.028,20.2144,0.9338,42.4289,0,0,0,0,0,0,0,0,0,0
2018-10-05,0,14.83416,0,1.5,0,0,0,0,0,139.0079,6.17,0.0304,0,102.6964,21.5078,0.0622,0.1594,0.0319,28.1908,40.8767,2.1585,4.3171,0.1145,2.6717,380.5757,19.4269,1.0305,40.8767,0,0,0,0,0,0,0,0,0,0
2018-10-06,0,14.79574,0,1.5,0,0,0,0,0,140.9121,6.17,0.0297,0,102.6964,23.8359,0.0576,0.1625,0.0325,27.1203,39.3244,2.071,4.1421,0.1252,2.9224,366.1235,18.6393,1.1272,39.3244,0,0,0,0,0,0,0,0,0,0
2018-10-07,0,14.75733,0,1.5,0,0,0,0,0,142.8163,6.17,0.029,0,102.6964,26.1641,0.053,0.1655,0.0331,26.0497,37.7721,1.9835,3.9671,0.136,3.1732,351.6712,17.8517,1.2239,37.7721,0,0,0,0,0,0,0,0,0,0
2018-10-08,0,14.71892,0,1.5,0,0,0,0,0,144.7206,6.17,0.0283,0,102.6964,28.4922,0.0484,0.1685,0.0337,24.9792,36.2198,1.896,3.792,0.1467,3.4239,337.219,17.0642,1.3206,36.2198,0,0,0,0,0,0,0,0,0,0
2018-10-09,0,14.72245,0,1.5,0,0,0,0,0,141.1842,6.17,0.0276,0,102.6964,26.6788,0.0668,0.164,0.0328,24.8602,36.0473,1.7931,3.5861,0.1383,3.2268,335.6132,16.1375,1.2446,36.0473,0,0,0,0,0,0,0,0,0,0
2018-10-10,0,14.72597,0,1.5,0,0,0,0,0,137.6477,6.17,0.0268,0,102.6964,24.8654,0.0853,0.1594,0.0319,24.7413,35.8749,1.6901,3.3802,0.1298,3.0298,334.0074,15.2108,1.1686,35.8749,0,0,0,0,0,0,0,0,0,0
2018-10-11,0,14.7295,0,1.5,0,0,0,0,0,134.1113,6.17,0.0261,0,102.6964,23.0519,0.1037,0.1549,0.031,24.6223,35.7024,1.5871,3.1742,0.1214,2.8328,332.4016,14.284,1.0926,35.7024,0,0,0,0,0,0,0,0,0,0
2018-10-12,0,14.73302,0,1.5,0,0,0,0,0,130.5749,6.17,0.0254,0,102.6964,21.2385,0.1221,0.1504,0.0301,24.5034,35.5299,1.4841,2.9683,0.113,2.6357,330.7958,13.3573,1.0166,35.5299,0,0,0,0,0,0,0,0,0,0
2018-10-13,0,14.73655,0,1.5,0,0,0,0,0,127.0385,6.17,0.0247,0,102.6964,19.4251,0.1406,0.1459,0.0292,24.3844,35.3574,1.3812,2.7624,0.1045,2.4387,329.19,12.4306,0.9406,35.3574,0,0,0,0,0,0,0,0,0,0
2018-10-14,0,14.74008,0,1.5,0,0,0,0,0,123.5021,6.17,0.024,0,102.6964,17.6117,0.159,0.1414,0.0283,24.2655,35.185,1.2782,2.5564,0.0961,2.2417,327.5842,11.5039,0.8646,35.185,0,0,0,0,0,0,0,0,0,0
2018-10-15,0,14.7436,0,1.5,0,0,0,0,0,119.9657,6.17,0.0233,0,102.6964,15.7982,0.1774,0.1369,0.0274,24.1465,35.0125,1.1752,2.3505,0.0876,2.0446,325.9784,10.5772,0.7886,35.0125,0,0,0,0,0,0,0,0,0,0
2018-10-16,0,14.73455,0,1.5,0,0,0,0,0,116.4293,6.17,0.0226,0,102.6964,14.7213,0.182,0.1354,0.0271,25.455,36.9097,1.1294,2.2588,0.0815,1.901,343.6422,10.1646,0.7333,36.9097,0,0,0,0,0,0,0,0,0,0
2018-10-17,0,14.7255,0,1.5,0,0,0,0,0,112.8929,6.17,0.0219,0,102.6964,13.6443,0.1866,0.1339,0.0268,26.7634,38.8069,1.0836,2.1671,0.0753,1.7574,361.3061,9.7521,0.6779,38.8069,0,0,0,0,0,0,0,0,0,0
2018-10-18,0,14.71645,0,1.5,0,0,0,0,0,109.3565,6.17,0.0212,0,102.6964,12.5673,0.1912,0.1324,0.0265,28.0718,40.7042,1.0377,2.0754,0.0692,1.6138,378.9699,9.3395,0.6225,40.7042,0,0,0,0,0,0,0,0,0,0
2018-10-19,0,14.7074,0,1.5,0,0,0,0,0,105.8201,6.17,0.0204,0,102.6964,11.4903,0.1959,0.1309,0.0262,29.3803,42.6014,0.9919,1.9838,0.063,1.4702,396.6338,8.9269,0.5671,42.6014,0,0,0,0,0,0,0,0,0,0
2018-10-20,0,14.77749,0,1.5,0,0,0,0,0,102.2837,6.17,0.0197,0,102.6964,10.4134,0.2005,0.1294,0.0259,30.6887,44.4986,0.946,1.8921,0.0569,1.3266,414.2976,8.5144,0.5117,44.4986,0,0,0,0,0,0,0,0,0,0
2018-10-21,0,14.84758,0,1.5,0,0,0,0,0,98.7473,6.17,0.019,0,102.6964,9.3364,0.2051,0.1279,0.0256,31.9971,46.3959,0.9002,1.8004,0.0507,1.183,431.9615,8.1018,0.4563,46.3959,0,0,0,0,0,0,0,0,0,0
2018-10-22,0,14.91767,0,1.5,0,0,0,0,0,95.2109,6.17,0.0183,0,102.6964,8.2594,0.2097,0.1264,0.0253,33.3056,48.2931,0.8544,1.7087,0.0445,1.0394,449.6253,7.6892,0.4009,48.2931,0,0,0,0,0,0,0,0,0,0
2018-10-23,0,14.64105,0,1.5,0,0,0,0,0,93.3067,6.17,0.0176,0,102.6964,7.3646,0.2143,0.1294,0.0259,32.235,46.7408,0.9199,1.8397,0.0437,1.0196,435.1731,8.2789,0.3933,46.7408,0,0,0,0,0,0,0,0,0,0
2018-10-24,0,14.36444,0,1.5,0,0,0,0,0,91.4025,6.17,0.0169,0,102.6964,6.4697,0.2189,0.1324,0.0265,31.1645,45.1885,0.9854,1.9708,0.0428,0.9997,420.7208,8.8685,0.3856,45.1885,0,0,0,0,0,0,0,0,0,0
2018-10-25,0,14.08782,0,1.5,0,0,0,0,0,89.4982,6.17,0.0162,0,102.6964,5.5749,0.2235,0.1354,0.0271,30.094,43.6363,1.0509,2.1018,0.042,0.9798,406.2686,9.4581,0.3779,43.6363,0,0,0,0,0,0,0,0,0,0
2018-10-26,0,13.8112,0,1.5,0,0,0,0,0,87.594,6.17,0.0155,0,102.6964,4.6801,0.2281,0.1384,0.0277,29.0234,42.084,1.1164,2.2328,0.0411,0.96,391.8163,10.0477,0.3703,42.084,0,0,0,0,0,0,0,0,0,0
2018-10-27,0,13.53459,0,1.5,0,0,0,0,0,85.6898,6.17,0.0148,0,102.6964,3.7852,0.2327,0.1414,0.0283,27.9529,40.5317,1.1819,2.3638,0.0403,0.9401,377.3641,10.6373,0.3626,40.5317,0,0,0,0,0,0,0,0,0,0
2018-10-28,0,13.25797,0,1.5,0,0,0,0,0,83.7856,6.17,0.014,0,102.6964,2.8904,0.2373,0.1444,0.0289,26.8824,38.9794,1.2474,2.4949,0.0394,0.9202,362.9119,11.2269,0.3549,38.9794,0,0,0,0,0,0,0,0,0,0
2018-10-29,0,12.98135,0,1.5,0,0,0,0,0,81.8814,6.17,0.0133,0,102.6964,1.9956,0.2419,0.1474,0.0295,25.8118,37.4271,1.3129,2.6259,0.0386,0.9004,348.4596,11.8165,0.3473,37.4271,0,0,0,0,0,0,0,0,0,0
2018-10-30,0,12.88611,0,1.5,0,0,0,0,0,81.7907,6.17,0.0149,0,102.6964,2.08,0.2558,0.1454,0.0291,26.3669,38.232,1.2961,2.5922,0.0379,0.884,355.9534,11.6647,0.341,38.232,0,0,0,0,0,0,0,0,0,0
2018-10-31,0,12.79087,0,1.5,0,0,0,0,0,81.7,6.17,0.0165,0,102.6964,2.1645,0.2696,0.1434,0.0287,26.922,39.0369,1.2792,2.5584,0.0372,0.8677,363.4471,11.513,0.3347,39.0369,0,0,0,0,0,0,0,0,0,0
2018-11-01,0,12.69562,0,1.5,0,0,0,0,0,81.6093,6.17,0.0181,0,102.6964,2.249,0.2834,0.1414,0.0283,27.4771,39.8418,1.2624,2.5247,0.0365,0.8513,370.9409,11.3612,0.3284,39.8418,0,0,0,0,0,0,0,0,0,0
2018-11-02,0,12.60038,0,1.5,0,0,0,0,0,81.5187,6.17,0.0197,0,102.6964,2.3334,0.2972,0.1394,0.0279,28.0322,40.6467,1.2455,2.491,0.0358,0.8349,378.4346,11.2094,0.322,40.6467,0,0,0,0,0,0,0,0,0,0
2018-11-03,0,12.62522,0,1.5,0,0,0,0,0,81.428,6.17,0.0212,0,102.6964,2.4179,0.3111,0.1374,0.0275,28.5873,41.4516,1.2286,2.4572,0.0351,0.8186,385.9284,11.0576,0.3157,41.4516,0,0,0,0,0,0,0,0,0,0
2018-11-04,0,12.65006,0,1.5,0,0,0,0,0,81.3373,6.17,0.0228,0,102.6964,2.5024,0.3249,0.1354,0.0271,29.1424,42.2565,1.2118,2.4235,0.0344,0.8022,393.4221,10.9058,0.3094,42.2565,0,0,0,0,0,0,0,0,0,0
2018-11-05,0,12.6749,0,1.5,0,0,0,0,0,81.2466,6.17,0.0244,0,102.6964,2.5868,0.3387,0.1334,0.0267,29.6975,43.0613,1.1949,2.3898,0.0337,0.7859,400.9159,10.754,0.3031,43.0613,0,0,0,0,0,0,0,0,0,0
2018-11-06,0,12.69973,0,1.5,0,0,0,0,0,81.156,6.17,0.026,0,102.6964,2.6713,0.3525,0.1314,0.0263,30.2526,43.8662,1.178,2.3561,0.033,0.7695,408.4097,10.6023,0.2968,43.8662,0,0,0,0,0,0,0,0,0,0
2018-11-07,0,12.72457,0,1.5,0,0,0,0,0,81.0653,6.17,0.0276,0,102.6964,2.7558,0.3664,0.1294,0.0259,30.8077,44.6711,1.1612,2.3223,0.0323,0.7532,415.9034,10.4505,0.2905,44.6711,0,0,0,0,0,0,0,0,0,0
2018-11-08,0,12.39923,0,1.5,0,0,0,0,0,80.9746,6.17,0.0292,0,102.6964,2.8402,0.3802,0.1274,0.0255,31.3628,45.476,1.1443,2.2886,0.0316,0.7368,423.3972,10.2987,0.2842,45.476,0,0,0,0,0,0,0,0,0,0
2018-11-09,0,12.07389,0,1.5,0,0,0,0,0,80.8839,6.17,0.0307,0,102.6964,2.9247,0.394,0.1254,0.0251,31.9178,46.2809,1.1274,2.2549,0.0309,0.7205,430.8909,10.1469,0.2779,46.2809,0,0,0,0,0,0,0,0,0,0
2018-11-10,0,11.74855,0,1.5,0,0,0,0,0,80.7932,6.17,0.0323,0,102.6964,3.0092,0.4078,0.1233,0.0247,32.4729,47.0858,1.1106,2.2211,0.0302,0.7041,438.3847,9.9951,0.2716,47.0858,0,0,0,0,0,0,0,0,0,0
2018-11-11,0,11.42321,0,1.5,0,0,0,0,0,80.7026,6.17,0.0339,0,102.6964,3.0937,0.4217,0.1213,0.0243,33.028,47.8906,1.0937,2.1874,0.0295,0.6877,445.8784,9.8434,0.2653,47.8906,0,0,0,0,0,0,0,0,0,0
2018-11-12,0,11.09787,0,1.5,0,0,0,0,0,80.6119,6.17,0.0355,0,102.6964,3.1781,0.4355,0.1193,0.0239,33.5831,48.6955,1.0768,2.1537,0.0288,0.6714,453.3722,9.6916,0.259,48.6955,0,0,0,0,0,0,0,0,0,0
2018-11-13,0,10.772525,0,1.5,0,0,0,0,0,80.5212,6.17,0.0371,0,102.6964,3.2626,0.4493,0.1173,0.0235,34.1382,49.5004,1.06,2.12,0.0281,0.655,460.8659,9.5398,0.2527,49.5004,0,0,0,0,0,0,0,0,0,0
2018-11-14,0,10.473303,0,1.5,0,0,0,0,0,80.4305,6.17,0.0387,0,102.6964,3.3471,0.4631,0.1153,0.0231,34.6933,50.3053,1.0431,2.0862,0.0274,0.6387,468.3597,9.388,0.2463,50.3053,0,0,0,0,0,0,0,0,0,0
2018-11-15,0,10.174081,0,1.5,0,0,0,0,0,80.3399,6.17,0.0402,0,102.6964,3.4315,0.477,0.1133,0.0227,35.2484,51.1102,1.0262,2.0525,0.0267,0.6223,475.8535,9.2362,0.24,51.1102,0,0,0,0,0,0,0,0,0,0
2018-11-16,0,9.874859,0,1.5,0,0,0,0,0,80.2492,6.17,0.0418,0,102.6964,3.516,0.4908,0.1113,0.0223,35.8035,51.9151,1.0094,2.0188,0.026,0.606,483.3472,9.0845,0.2337,51.9151,0,0,0,0,0,0,0,0,0,0
2018-11-17,0,9.575636,0,1.5,0,0,0,0,0,80.1585,6.17,0.0434,0,102.6964,3.6005,0.5046,0.1093,0.0219,36.3586,52.72,0.9925,1.985,0.0253,0.5896,490.841,8.9327,0.2274,52.72,0,0,0,0,0,0,0,0,0,0
2018-11-18,0,9.276414,0,1.5,0,0,0,0,0,80.0678,6.17,0.045,0,102.6964,3.6849,0.5184,0.1073,0.0215,36.9137,53.5248,0.9757,1.9513,0.0246,0.5733,498.3347,8.7809,0.2211,53.5248,0,0,0,0,0,0,0,0,0,0
2018-11-19,0,8.977192,0,1.5,0,0,0,0,0,79.9771,6.17,0.0466,0,102.6964,3.7694,0.5323,0.1053,0.0211,37.4688,54.3297,0.9588,1.9176,0.0239,0.5569,505.8285,8.6291,0.2148,54.3297,0,0,0,0,0,0,0,0,0,0
2018-11-20,0,8.820744,0,1.5,0,0,0,0,0,79.6371,6.17,0.0482,0,102.6964,3.6467,0.5294,0.1053,0.0211,36.9335,53.5536,0.9471,1.8942,0.0232,0.5424,498.6024,8.524,0.2092,53.5536,0,0,0,0,0,0,0,0,0,0
2018-11-21,0,8.664295,0,1.5,0,0,0,0,0,79.2971,6.17,0.0497,0,102.6964,3.5239,0.5265,0.1053,0.0211,36.3982,52.7774,0.9354,1.8708,0.0226,0.5278,491.3762,8.4188,0.2036,52.7774,0,0,0,0,0,0,0,0,0,0
2018-11-22,0,8.507847,0,1.5,0,0,0,0,0,78.957,6.17,0.0513,0,102.6964,3.4012,0.5236,0.1053,0.0211,35.863,52.0013,0.9237,1.8475,0.022,0.5133,484.1501,8.3137,0.198,52.0013,0,0,0,0,0,0,0,0,0,0
2018-11-23,0,8.351399,0,1.5,0,0,0,0,0,78.617,6.17,0.0529,0,102.6964,3.2784,0.5207,0.1053,0.0211,35.3277,51.2252,0.9121,1.8241,0.0214,0.4988,476.924,8.2085,0.1924,51.2252,0,0,0,0,0,0,0,0,0,0
2018-11-24,0,8.194951,0,1.5,0,0,0,0,0,78.277,6.17,0.0545,0,102.6964,3.1557,0.5179,0.1053,0.0211,34.7924,50.449,0.9004,1.8008,0.0208,0.4843,469.6979,8.1034,0.1868,50.449,0,0,0,0,0,0,0,0,0,0
2018-11-25,0,8.038502,0,1.5,0,0,0,0,0,77.9369,6.17,0.0561,0,102.6964,3.0329,0.515,0.1053,0.0211,34.2572,49.6729,0.8887,1.7774,0.0201,0.4697,462.4717,7.9982,0.1812,49.6729,0,0,0,0,0,0,0,0,0,0
2018-11-26,0,7.882054,0,1.5,0,0,0,0,0,77.5969,6.17,0.0577,0,102.6964,2.9102,0.5121,0.1053,0.0211,33.7219,48.8968,0.877,1.754,0.0195,0.4552,455.2456,7.8931,0.1756,48.8968,0,0,0,0,0,0,0,0,0,0
2018-11-27,0,7.725606,0,1.5,0,0,0,0,0,77.2568,6.17,0.0592,0,102.6964,2.7875,0.5092,0.1053,0.0211,33.1866,48.1206,0.8653,1.7307,0.0189,0.4407,448.0195,7.788,0.17,48.1206,0,0,0,0,0,0,0,0,0,0
2018-11-28,0,7.569158,0,1.5,0,0,0,0,0,76.9168,6.17,0.0608,0,102.6964,2.6647,0.5063,0.1053,0.0211,32.6514,47.3445,0.8536,1.7073,0.0183,0.4261,440.7934,7.6828,0.1644,47.3445,0,0,0,0,0,0,0,0,0,0
2018-11-29,0,7.412709,0,1.5,0,0,0,0,0,76.5768,6.17,0.0624,0,102.6964,2.542,0.5035,0.1053,0.0211,32.1161,46.5683,0.842,1.6839,0.0176,0.4116,433.5673,7.5777,0.1588,46.5683,0,0,0,0,0,0,0,0,0,0
2018-11-30,0,7.256261,0,1.5,0,0,0,0,0,76.2367,6.17,0.064,0,102.6964,2.4192,0.5006,0.1053,0.0211,31.5808,45.7922,0.8303,1.6606,0.017,0.3971,426.3411,7.4725,0.1532,45.7922,0,0,0,0,0,0,0,0,0,0
2018-12-01,0,7.099813,0,1.5,0,0,0,0,0,75.8967,6.17,0.0656,0,102.6964,2.2965,0.4977,0.1053,0.0211,31.0456,45.0161,0.8186,1.6372,0.0164,0.3825,419.115,7.3674,0.1476,45.0161,0,0,0,0,0,0,0,0,0,0
2018-12-02,0,6.943365,0,1.5,0,0,0,0,0,75.5566,6.17,0.0672,0,102.6964,2.1737,0.4948,0.1053,0.0211,30.5103,44.2399,0.8069,1.6138,0.0158,0.368,411.8889,7.2622,0.1419,44.2399,0,0,0,0,0,0,0,0,0,0
2018-12-03,0,6.786916,0,1.5,0,0,0,0,0,75.2166,6.17,0.0687,0,102.6964,2.051,0.4919,0.1053,0.0211,29.975,43.4638,0.7952,1.5905,0.0151,0.3535,404.6628,7.1571,0.1363,43.4638,0,0,0,0,0,0,0,0,0,0
2018-12-04,0,6.630468,0,1.5,0,0,0,0,0,74.8766,6.17,0.0703,0,102.6964,1.9283,0.4891,0.1053,0.0211,29.4398,42.6876,0.7835,1.5671,0.0145,0.339,397.4367,7.0519,0.1307,42.6876,0,0,0,0,0,0,0,0,0,0
2018-12-05,0,6.47402,0,1.5,0,0,0,0,0,74.5365,6.17,0.0719,0,102.6964,1.8055,0.4862,0.1053,0.0211,28.9045,41.9115,0.7719,1.5437,0.0139,0.3244,390.2105,6.9468,0.1251,41.9115,0,0,0,0,0,0,0,0,0,0
2018-12-06,0,6.317572,0,1.5,0,0,0,0,0,74.1965,6.17,0.0735,0,102.6964,1.6828,0.4833,0.1053,0.0211,28.3692,41.1354,0.7602,1.5204,0.0133,0.3099,382.9844,6.8417,0.1195,41.1354,0,0,0,0,0,0,0,0,0,0
2018-12-07,0,6.235922,0,1.5,0,0,0,0,0,73.8564,6.17,0.0751,0,102.6964,1.56,0.4804,0.1053,0.0211,27.8339,40.3592,0.7485,1.497,0.0127,0.2954,375.7583,6.7365,0.1139,40.3592,0,0,0,0,0,0,0,0,0,0
2018-12-08,0,6.154272,0,1.5,0,0,0,0,0,73.5164,6.17,0.0766,0,102.6964,1.4373,0.4775,0.1053,0.0211,27.2987,39.5831,0.7368,1.4736,0.012,0.2808,368.5322,6.6314,0.1083,39.5831,0,0,0,0,0,0,0,0,0,0
2018-12-09,0,6.072622,0,1.5,0,0,0,0,0,73.1764,6.17,0.0782,0,102.6964,1.3145,0.4747,0.1053,0.0211,26.7634,38.8069,0.7251,1.4503,0.0114,0.2663,361.3061,6.5262,0.1027,38.8069,0,0,0,0,0,0,0,0,0,0
2018-12-10,0,5.990972,0,1.5,0,0,0,0,0,72.8363,6.17,0.0798,0,102.6964,1.1918,0.4718,0.1053,0.0211,26.2281,38.0308,0.7135,1.4269,0.0108,0.2518,354.0799,6.4211,0.0971,38.0308,0,0,0,0,0,0,0,0,0,0
2018-12-11,0,5.909322,0,1.5,0,0,0,0,0,72.4963,6.17,0.0814,0,102.6964,1.0691,0.4689,0.1053,0.0211,25.6929,37.2547,0.7018,1.4035,0.0102,0.2372,346.8538,6.3159,0.0915,37.2547,0,0,0,0,0,0,0,0,0,0
2018-12-12,0,5.827672,0,1.5,0,0,0,0,0,72.1563,6.17,0.083,0,102.6964,0.9463,0.466,0.1053,0.0211,25.1576,36.4785,0.6901,1.3802,0.0095,0.2227,339.6277,6.2108,0.0859,36.4785,0,0,0,0,0,0,0,0,0,0
2018-12-13,0,5.746022,0,1.5,0,0,0,0,0,71.8162,6.17,0.0846,0,102.6964,0.8236,0.4631,0.1053,0.0211,24.6223,35.7024,0.6784,1.3568,0.0089,0.2082,332.4016,6.1056,0.0803,35.7024,0,0,0,0,0,0,0,0,0,0
2018-12-14,0,5.664373,0,1.5,0,0,0,0,0,71.4762,6.17,0.0861,0,102.6964,0.7008,0.4603,0.1053,0.0211,24.0871,34.9263,0.6667,1.3334,0.0083,0.1936,325.1754,6.0005,0.0747,34.9263,0,0,0,0,0,0,0,0,0,0
2018-12-15,0,5.582723,0,1.5,0,0,0,0,0,71.1361,6.17,0.0877,0,102.6964,0.5781,0.4574,0.1053,0.0211,23.5518,34.1501,0.655,1.3101,0.0077,0.1791,317.9493,5.8953,0.0691,34.1501,0,0,0,0,0,0,0,0,0,0
2018-12-16,0,5.501073,0,1.5,0,0,0,0,0,70.7961,6.17,0.0893,0,102.6964,0.4553,0.4545,0.1053,0.0211,23.0165,33.374,0.6434,1.2867,0.0071,0.1646,310.7232,5.7902,0.0635,33.374,0,0,0,0,0,0,0,0,0,0
2018-12-17,0,5.419423,0,1.5,0,0,0,0,0,70.4561,6.17,0.0909,0,102.6964,0.3326,0.4516,0.1053,0.0211,22.4813,32.5978,0.6317,1.2633,0.0064,0.1501,303.4971,5.6851,0.0579,32.5978,0,0,0,0,0,0,0,0,0,0
2018-12-18,0,5.38716,0,1.5,0,0,0,0,0,70.0752,6.17,0.0925,0,102.6964,0.3278,0.4433,0.1029,0.0206,22.4337,32.5288,0.6458,1.2915,0.0064,0.1495,302.8548,5.8118,0.0577,32.5288,0,0,0,0,0,0,0,0,0,0
2018-12-19,0,5.354896,0,1.5,0,0,0,0,0,69.6944,6.17,0.0941,0,102.6964,0.3231,0.435,0.1005,0.0201,22.3861,32.4599,0.6598,1.3197,0.0064,0.1489,302.2124,5.9385,0.0574,32.4599,0,0,0,0,0,0,0,0,0,0
2018-12-20,0,5.322633,0,1.5,0,0,0,0,0,69.3135,6.17,0.0956,0,102.6964,0.3183,0.4267,0.0981,0.0196,22.3385,32.3909,0.6739,1.3478,0.0064,0.1483,301.5701,6.0652,0.0572,32.3909,0,0,0,0,0,0,0,0,0,0
