DateTime,Depth,temp
2015-04-13,4,9.3562
2015-04-13,5,7.9887
2015-04-13,6,7.2963
2015-04-13,7,7.009
2015-04-13,8,6.8599
2015-04-13,9,6.6993
2015-04-13,9.2,6.6805
2015-04-16,0.1,15.006
2015-04-16,1,15.0146
2015-04-16,2,13.6213
2015-04-16,3,11.5242
2015-04-16,4,9.0676
2015-04-16,5,7.7892
2015-04-16,6,7.2503
2015-04-16,7,7.0295
2015-04-16,8,6.9099
2015-04-16,9,6.8283
2015-04-16,9.2,6.8283
2015-04-19,0.1,17.9326
2015-04-19,1,17.9347
2015-04-19,2,14.2576
2015-04-19,3,11.6143
2015-04-19,4,8.983
2015-04-19,5,7.8488
2015-04-19,6,7.2937
2015-04-19,7,7.0498
2015-04-19,8,7.002
2015-04-19,9,6.7975
2015-04-19,9.2,6.7495
2015-04-21,0.1,16.1538
2015-04-21,1,14.6724
2015-04-21,2,13.2284
2015-04-21,3,12.1578
2015-04-21,4,9.5456
2015-04-21,5,8.2567
2015-04-21,6,7.5702
2015-04-21,7,7.2287
2015-04-21,8,7.004
2015-04-21,9,6.9025
2015-04-21,9.2,6.9045
2015-04-25,0.1,13.9891
2015-04-25,1,13.9945
2015-04-25,2,13.3036
2015-04-25,3,11.867
2015-04-25,4,9.1676
2015-04-25,5,7.8602
2015-04-25,6,7.5381
2015-04-25,7,7.3925
2015-04-25,8,7.3037
2015-04-25,9,7.1885
2015-04-25,9.2,7.1066
2015-04-28,0.1,13.8359
2015-04-28,1,13.7561
2015-04-28,2,12.7292
2015-04-28,3,12.3903
2015-04-28,4,9.2866
2015-04-28,5,8.3387
2015-04-28,6,7.8581
2015-04-28,7,7.4284
2015-04-28,8,7.235
2015-04-28,9,7.1426
2015-04-28,9.2,7.0962
2015-05-01,0.1,14.6183
2015-05-01,1,14.6115
2015-05-01,2,14.5858
2015-05-01,3,12.0927
2015-05-01,4,9.7913
2015-05-01,5,8.5944
2015-05-01,6,7.9847
2015-05-01,7,7.5542
2015-05-01,8,7.3516
2015-05-01,9,7.2225
2015-05-01,9.2,7.2312
2015-05-05,0.1,18.0305
2015-05-05,1,18.0908
2015-05-05,2,15.4558
2015-05-05,3,11.6667
2015-05-05,4,10.9235
2015-05-05,5,9.5866
2015-05-05,6,7.841
2015-05-05,7,7.602
2015-05-05,8,7.5436
2015-05-05,9,7.5286
2015-05-05,9.2,7.5785
2015-05-07,0.1,19.6856
2015-05-07,1,18.3285
2015-05-07,2,14.4324
2015-05-07,3,12.2139
2015-05-07,4,10.5675
2015-05-07,5,8.7105
2015-05-07,6,7.9544
2015-05-07,7,7.8967
2015-05-07,8,7.8814
2015-05-07,9,7.866
2015-05-07,9.2,7.8678
2015-05-11,0.1,23.4025
2015-05-11,1,21.138
2015-05-11,2,16.0119
2015-05-11,3,12.9514
2015-05-11,4,10.5483
2015-05-11,5,8.6924
2015-05-11,6,8.2567
2015-05-11,7,8.2166
2015-05-11,8,8.1925
2015-05-11,9,8.1728
2015-05-11,9.2,8.1699
2015-05-14,0.1,20.3668
2015-05-14,1,19.9821
2015-05-14,2,17.5174
2015-05-14,3,13.7501
2015-05-14,4,10.8853
2015-05-14,5,8.7815
2015-05-14,6,8.4427
2015-05-14,7,8.4057
2015-05-14,8,8.3912
2015-05-14,9,8.383
2015-05-14,9.2,8.3808
2015-05-18,0.1,23.4154
2015-05-18,1,23.1876
2015-05-18,2,18.892
2015-05-18,3,14.0859
2015-05-18,4,10.7512
2015-05-18,5,8.6815
2015-05-18,6,8.6385
2015-05-18,7,8.6178
2015-05-18,8,8.5913
2015-05-18,9,8.5828
2015-05-18,9.2,8.5798
2015-05-21,0.1,21.5489
2015-05-21,1,21.575
2015-05-21,2,18.4196
2015-05-21,3,14.1265
2015-05-21,4,11.0289
2015-05-21,5,8.9309
2015-05-21,6,8.8144
2015-05-21,7,8.7816
2015-05-21,8,8.7522
2015-05-21,9,8.7436
2015-05-21,9.2,8.741
2015-05-25,0.1,20.5473
2015-05-25,1,20.1069
2015-05-25,2,18.4649
2015-05-25,3,15.4886
2015-05-25,4,11.9891
2015-05-25,5,9.0654
2015-05-25,6,8.9715
2015-05-25,7,8.9554
2015-05-25,8,8.9469
2015-05-25,9,8.9375
2015-05-25,9.2,8.9348
2015-05-28,0.1,25.3744
2015-05-28,1,23.88
2015-05-28,2,19.2352
2015-05-28,3,16.04
2015-05-28,4,11.9043
2015-05-28,5,9.2406
2015-05-28,6,9.1861
2015-05-28,7,9.1551
2015-05-28,8,9.1278
2015-05-28,9,9.1083
2015-05-28,9.2,9.1069
2015-06-01,0.1,25.5
2015-06-01,1,25.1
2015-06-01,2,24.5
2015-06-01,3,20.5
2015-06-01,4,17.1
2015-06-01,5,12.4
2015-06-01,6,9.6
2015-06-01,8,9.1
2015-06-01,9,9.1
2015-06-01,9.2,9.1
2015-06-08,0.1,23.1557
2015-06-08,1,22.6485
2015-06-08,2,20.8073
2015-06-08,3,17.9268
2015-06-08,4,14.6879
2015-06-08,5,13.2461
2015-06-08,6,9.9414
2015-06-08,7,9.2302
2015-06-08,8,9.1505
2015-06-08,9,8.9974
2015-06-08,9.2,8.9693
2015-06-11,0.1,25.2279
2015-06-11,1,23.6873
2015-06-11,2,20.706
2015-06-11,3,18.2882
2015-06-11,4,15.216
2015-06-11,5,13.0911
2015-06-11,6,9.7416
2015-06-11,7,9.634
2015-06-11,8,9.6053
2015-06-11,9,9.5833
2015-06-11,9.2,9.5815
2015-06-15,0.1,27.3688
2015-06-15,1,25.442
2015-06-15,2,22.6507
2015-06-15,3,18.398
2015-06-15,4,15.4718
2015-06-15,5,12.4846
2015-06-15,6,10.0578
2015-06-15,7,9.9754
2015-06-15,8,9.9481
2015-06-15,9,9.9339
2015-06-15,9.2,9.931
2015-06-22,0.1,26.9725
2015-06-22,1,26.6573
2015-06-22,2,24.5554
2015-06-22,3,19.5225
2015-06-22,5,12.5059
2015-06-22,6,10.4231
2015-06-22,7,10.359
2015-06-22,8,10.3389
2015-06-22,9,10.3299
2015-06-22,9.2,10.3283
2015-06-23,0.1,27.1195
2015-06-23,1,25.8763
2015-06-23,2,23.1986
2015-06-23,3,20.6402
2015-06-23,4,18.12
2015-06-23,5,16.0109
2015-06-23,6,11.1995
2015-06-23,7,10.5085
2015-06-23,8,10.4308
2015-06-23,9,10.4186
2015-06-23,9.2,10.4135
2015-06-29,0.1,24.361
2015-06-29,1,24.2835
2015-06-29,2,23.8444
2015-06-29,3,22.0083
2015-06-29,4,20.1259
2015-06-29,5,18.1541
2015-06-29,6,12.0084
2015-06-29,7,11.5953
2015-06-29,8,11.5523
2015-06-29,9,11.5338
2015-06-29,9.2,11.5326
2015-07-02,0.1,25.2884
2015-07-02,1,24.5847
2015-07-02,2,23.8527
2015-07-02,3,22.1324
2015-07-02,4,19.8627
2015-07-02,5,17.5585
2015-07-02,6,12.2218
2015-07-02,7,12.0574
2015-07-02,8,11.9531
2015-07-02,9,11.9327
2015-07-02,9.2,11.9295
2015-07-06,0.1,24.1157
2015-07-06,1,23.8343
2015-07-06,2,23.4786
2015-07-06,3,22.0927
2015-07-06,4,19.714
2015-07-06,5,17.5687
2015-07-06,6,12.4233
2015-07-06,7,12.3225
2015-07-06,8,12.2903
2015-07-06,9,12.2791
2015-07-06,9.2,12.2758
2015-07-09,0.1,25.7279
2015-07-09,1,24.4897
2015-07-09,2,23.2125
2015-07-09,3,22.2538
2015-07-09,4,19.9116
2015-07-09,5,16.8599
2015-07-09,6,12.6009
2015-07-09,7,12.5591
2015-07-09,8,12.5292
2015-07-09,9,12.5151
2015-07-09,9.2,12.5128
2015-07-13,0.1,25.6647
2015-07-13,1,24.9101
2015-07-13,2,23.067
2015-07-13,3,21.915
2015-07-13,4,19.6658
2015-07-13,5,16.5739
2015-07-13,6,12.9292
2015-07-13,7,12.8467
2015-07-13,8,12.8127
2015-07-13,9,12.8081
2015-07-13,9.2,12.7989
2015-07-16,0.1,25.4669
2015-07-16,1,24.9986
2015-07-16,2,23.4325
2015-07-16,3,22.0195
2015-07-16,4,19.5387
2015-07-16,5,16.4557
2015-07-16,6,13.0714
2015-07-16,7,13.0175
2015-07-16,8,12.9996
2015-07-16,9,12.9754
2015-07-16,9.2,12.9741
2015-07-20,0.1,27.7454
2015-07-20,1,26.2839
2015-07-20,2,24.8243
2015-07-20,3,22.0171
2015-07-20,4,19.0411
2015-07-20,5,15.0771
2015-07-20,6,13.2115
2015-07-20,7,13.1914
2015-07-20,8,13.1575
2015-07-20,9,13.128
2015-07-20,9.2,13.1138
2015-07-23,0.1,27.0146
2015-07-23,1,26.8375
2015-07-23,2,25.6984
2015-07-23,3,22.5824
2015-07-23,4,18.9032
2015-07-23,5,15.2464
2015-07-23,6,13.4136
2015-07-23,7,13.3434
2015-07-23,8,13.314
2015-07-23,9,13.292
2015-07-23,9.2,13.2792
2015-07-27,0.1,27.3527
2015-07-27,1,27.2539
2015-07-27,2,26.3254
2015-07-27,3,23.8319
2015-07-27,4,19.6002
2015-07-27,5,15.949
2015-07-27,6,13.5798
2015-07-27,7,13.5256
2015-07-27,8,13.5064
2015-07-27,9,13.4908
2015-07-27,9.2,13.4781
2015-07-30,0.1,28.7504
2015-07-30,1,28.0837
2015-07-30,2,26.7282
2015-07-30,3,24.0376
2015-07-30,4,19.6097
2015-07-30,5,15.7716
2015-07-30,6,13.6524
2015-07-30,7,13.6066
2015-07-30,8,13.5523
2015-07-30,9,13.5297
2015-07-30,9.2,13.5328
2015-08-03,0.1,26.2449
2015-08-03,1,26.0258
2015-08-03,2,25.9416
2015-08-03,3,24.1469
2015-08-03,4,19.9496
2015-08-03,5,15.2809
2015-08-03,6,13.6597
2015-08-03,7,13.6207
2015-08-03,8,13.6067
2015-08-03,9,13.5846
2015-08-03,9.2,13.5803
2015-08-08,0.1,25.5987
2015-08-08,1,25.6128
2015-08-08,2,25.614
2015-08-08,3,23.9849
2015-08-08,4,20.0862
2015-08-08,5,15.6234
2015-08-08,6,13.6922
2015-08-08,7,13.665
2015-08-08,8,13.6354
2015-08-08,9,13.6811
2015-08-08,9.2,13.6811
2015-08-31,0.1,24.4161
2015-08-31,1,24.4161
2015-08-31,2,24.2537
2015-08-31,3,23.724
2015-08-31,4,22.2143
2015-08-31,5,17.9643
2015-08-31,6,14.2548
2015-08-31,7,14.0823
2015-08-31,8,14.05
2015-08-31,9,14.0406
2015-08-31,9.2,14.0364
2015-09-07,0.1,25.1068
2015-09-07,1,25.0544
2015-09-07,2,24.7518
2015-09-07,3,24.1305
2015-09-07,4,22.177
2015-09-07,5,18.9192
2015-09-07,6,14.9136
2015-09-07,7,14.2664
2015-09-07,8,14.2332
2015-09-07,9,14.2204
2015-09-07,9.2,14.212
2015-09-14,0.1,22.8237
2015-09-14,1,22.7473
2015-09-14,2,22.4429
2015-09-14,3,22.2782
2015-09-14,4,22.0782
2015-09-14,5,18.8977
2015-09-14,6,15.2991
2015-09-14,7,14.4002
2015-09-14,8,14.37
2015-09-14,9,14.3589
2015-09-14,9.2,14.3569
2015-09-21,0.1,21.6449
2015-09-21,1,21.7603
2015-09-21,2,21.8011
2015-09-21,3,21.7964
2015-09-21,4,21.3183
2015-09-21,5,19.3629
2015-09-21,6,15.7532
2015-09-21,7,14.5492
2015-09-21,8,14.5278
2015-09-21,9,14.5241
2015-09-21,9.2,14.5165
2015-09-28,0.1,19.2587
2015-09-28,1,19.803
2015-09-28,2,19.6631
2015-09-28,3,19.2528
2015-09-28,4,19.1611
2015-09-28,5,18.5967
2015-09-28,6,16.6171
2015-09-28,7,14.74
2015-09-28,8,14.6952
2015-09-28,9,14.6793
2015-09-28,9.2,14.6766
2015-10-05,0.1,16.8134
2015-10-05,1,16.799
2015-10-05,2,16.6551
2015-10-05,3,16.5953
2015-10-05,4,16.5111
2015-10-05,5,16.4071
2015-10-05,6,16.3872
2015-10-05,7,16.2938
2015-10-05,8,16.2395
2015-10-05,9,16.2071
2015-10-05,9.2,16.1957
2015-10-23,0.1,15.7964
2015-10-23,1,15.2481
2015-10-23,2,14.683
2015-10-23,3,14.4467
2015-10-23,4,14.2401
2015-10-23,5,14.1793
2015-10-23,6,14.0969
2015-10-23,7,14.0757
2015-10-23,8,14.0779
2015-10-23,9,14.0604
2015-10-23,9.2,14.0615
2015-12-07,0.1,8.1692
2015-12-07,1,8.1645
2015-12-07,2,8.0527
2015-12-07,3,8.031
2015-12-07,4,7.6223
2015-12-07,5,7.5517
2015-12-07,6,7.5251
2015-12-07,7,7.5131
2015-12-07,8,7.5066
2015-12-07,9,7.4962
2015-12-07,9.2,7.4966
2016-02-05,0.1,3.7
2016-02-05,1,3.7
2016-02-05,2,3.7
2016-02-05,3,3.7
2016-03-30,0.1,12.4
2016-03-30,1,12.4
2016-03-30,2,12.1
2016-03-30,3,11.5
2016-03-30,4,11.2
2016-03-30,5,9
2016-03-30,6,8
2016-03-30,8,7
2016-03-30,9,6.8
2016-03-30,9.2,6.8
2016-04-04,0.1,12.6
2016-04-04,1,12.5
2016-04-04,2,12.5
2016-04-04,3,12.5
2016-04-04,4,11.8
2016-04-04,5,10
2016-04-04,6,8.6
2016-04-04,7,7.6
2016-04-04,8,7.3
2016-04-04,9,7.2
2016-04-04,9.2,7.1
2016-04-06,0.1,12.2
2016-04-06,1,12.1
2016-04-06,2,11.9
2016-04-06,3,11.1
2016-04-06,4,10.8
2016-04-06,5,10.1
2016-04-06,6,8.4
2016-04-06,7,7.5
2016-04-06,8,7.2
2016-04-06,9,7.1
2016-04-06,9.2,7.1
2016-04-11,0.1,10.58
2016-04-11,1,10.53
2016-04-11,2,10.53
2016-04-11,3,10.45
2016-04-11,4,10.34
2016-04-11,5,10.14
2016-04-11,6,9.74
2016-04-11,7,7.38
2016-04-11,8,6.66
2016-04-11,9,5.82
2016-04-11,9.2,5.09
2016-04-18,0.1,16.1
2016-04-18,1,15.6
2016-04-18,2,14.95
2016-04-18,3,13.2
2016-04-18,4,11.4
2016-04-18,5,10.35
2016-04-18,6,9.65
2016-04-18,7,8.5
2016-04-18,8,7.85
2016-04-18,9,7.6
2016-04-18,9.2,7.55
2016-04-20,0.1,16.9
2016-04-20,1,16.2
2016-04-20,2,15.7
2016-04-20,3,13.8
2016-04-20,4,12.1
2016-04-20,5,10.7
2016-04-20,6,9.8
2016-04-20,7,8.4
2016-04-20,8,8.3
2016-04-20,9,8.2
2016-04-20,9.2,8.2
2016-04-25,0.1,17
2016-04-25,1,16.7
2016-04-25,2,16.5
2016-04-25,3,15.3
2016-04-25,4,13
2016-04-25,5,10.9
2016-04-25,6,9.1
2016-04-25,8,8.8
2016-04-25,9,8.7
2016-04-25,9.2,8.7
2016-05-02,0.1,19.4
2016-05-02,1,19.2
2016-05-02,2,18.2
2016-05-02,3,16.4
2016-05-02,4,12.5
2016-05-02,5,11.5
2016-05-02,6,9.6
2016-05-02,7,9.2
2016-05-02,8,9.2
2016-05-02,9,9.2
2016-05-02,9.2,9.2
2016-05-04,0.1,20.2
2016-05-04,1,19.7
2016-05-04,2,18.6
2016-05-04,3,16.8
2016-05-04,4,13.3
2016-05-04,5,11.6
2016-05-04,6,9.9
2016-05-04,7,9.5
2016-05-04,8,9.4
2016-05-04,9,9.4
2016-05-04,9.2,9.4
2016-05-09,0.1,17.7
2016-05-09,1,17.4
2016-05-09,2,16.4
2016-05-09,3,15.8
2016-05-09,4,13.5
2016-05-09,5,11.2
2016-05-09,6,9.8
2016-05-09,7,9.7
2016-05-09,8,9.6
2016-05-09,9,9.6
2016-05-09,9.2,9.6
2016-05-12,0.1,19.6631
2016-05-12,1,18.7971
2016-05-12,2,17.0689
2016-05-12,3,15.5345
2016-05-12,4,13.4285
2016-05-12,5,10.3546
2016-05-12,6,9.8866
2016-05-16,0.1,17.1333
2016-05-16,1,17.2801
2016-05-16,2,17.0529
2016-05-16,3,16.6456
2016-05-16,4,13.0038
2016-05-16,5,11.1901
2016-05-16,6,10.1548
2016-05-19,0.1,16.4242
2016-05-19,1,16.4265
2016-05-19,2,16.339
2016-05-19,3,15.5301
2016-05-19,4,13.2728
2016-05-19,5,10.6301
2016-05-23,0.1,17.3609
2016-05-23,1,17.7612
2016-05-23,2,17.7586
2016-05-23,3,16.2828
2016-05-23,4,13.628
2016-05-23,5,11.5055
2016-05-23,6,10.373
2016-05-26,0.1,20.464
2016-05-26,1,18.5767
2016-05-26,2,17.4436
2016-05-26,3,16.0498
2016-05-26,4,14.3192
2016-05-29,0.1,22.9886
2016-05-29,1,21.6007
2016-05-29,2,18.9167
2016-05-29,3,16.6377
2016-05-29,4,13.8147
2016-05-29,5,11.5052
2016-05-30,0.1,22.4461
2016-05-30,1,20.0494
2016-05-30,2,19.1793
2016-05-30,3,16.7558
2016-05-30,4,15.9738
2016-05-30,5,12.9
2016-05-31,0.1,22.4599
2016-05-31,1,22.6582
2016-05-31,2,19.501
2016-05-31,3,17.3978
2016-05-31,4,16.1231
2016-05-31,5,14.3061
2016-05-31,6,10.8329
2016-06-01,0.1,22.5306
2016-06-01,1,21.431
2016-06-01,2,19.9404
2016-06-01,3,17.7655
2016-06-01,4,15.7956
2016-06-01,5,13.8277
2016-06-01,6,12.1377
2016-06-02,0.1,24.8486
2016-06-02,1,22.3155
2016-06-02,2,20.2588
2016-06-02,3,17.9746
2016-06-02,4,15.7574
2016-06-02,5,13.7748
2016-06-02,6,11.193
2016-06-03,0.1,25.3021
2016-06-03,1,23.9725
2016-06-03,2,19.8249
2016-06-03,3,17.7622
2016-06-03,4,15.5558
2016-06-03,5,14.1474
2016-06-06,0.1,24.8969
2016-06-06,1,24.4569
2016-06-06,2,21.0032
2016-06-06,3,18.0571
2016-06-06,4,16.1
2016-06-06,5,13.7694
2016-06-06,6,11.4399
2016-06-07,0.1,24.8378
2016-06-07,1,24.1378
2016-06-07,2,22.7393
2016-06-07,3,18.4819
2016-06-07,4,15.7216
2016-06-07,5,13.405
2016-06-08,0.1,23.6114
2016-06-08,1,23.567
2016-06-08,2,22.6246
2016-06-08,3,18.0329
2016-06-08,4,15.1709
2016-06-08,5,13.3876
2016-06-09,0.1,21.8237
2016-06-09,1,21.8725
2016-06-09,2,21.7712
2016-06-09,3,18.4479
2016-06-09,4,16.3969
2016-06-09,5,13.9009
2016-06-09,6,11.7296
2016-06-13,0.1,23.2914
2016-06-13,1,23.3888
2016-06-13,2,23.2169
2016-06-13,3,18.5991
2016-06-13,4,16.8611
2016-06-13,5,13.9289
2016-06-13,6,11.5913
2016-06-20,0.1,24.8002
2016-06-20,1,24.245
2016-06-20,2,23.5574
2016-06-20,3,20.9015
2016-06-20,4,17.3144
2016-06-20,5,13.9012
2016-06-20,6,11.9685
2016-06-20,8,11.8384
2016-06-20,9,11.8215
2016-06-20,9.2,11.8215
2016-06-23,0.1,23.382
2016-06-23,1,23.4254
2016-06-23,2,23.5264
2016-06-23,3,21.7449
2016-06-23,4,18.3518
2016-06-23,5,14.3384
2016-06-23,6,12.3648
2016-06-26,0.1,24.5176
2016-06-26,1,24.342
2016-06-26,2,23.3414
2016-06-26,3,20.3295
2016-06-26,4,17.2157
2016-06-26,5,14.1839
2016-06-26,6,12.1491
2016-06-27,0.1,24.6983
2016-06-27,1,23.7451
2016-06-27,2,22.9388
2016-06-27,3,20.5493
2016-06-27,4,20.4696
2016-06-27,5,17.4768
2016-06-27,6,16.0636
2016-06-27,7,12.8026
2016-06-27,8,12.0733
2016-06-27,9,12.0989
2016-06-27,9.2,12.0963
2016-06-28,0.1,22.874
2016-06-28,1,23.7825
2016-06-28,2,22.8112
2016-06-28,3,22.2372
2016-06-28,4,20.4019
2016-06-28,5,19.3592
2016-06-28,6,17.5091
2016-06-28,8,12.1581
2016-06-28,9,12.1129
2016-06-28,9.2,12.1247
2016-06-30,0.1,24.102
2016-06-30,1,23.7683
2016-06-30,2,22.6803
2016-06-30,3,21.3745
2016-06-30,4,19.5619
2016-06-30,5,17.9262
2016-06-30,6,14.8763
2016-06-30,7,12.3311
2016-06-30,8,12.2982
2016-06-30,9,12.2779
2016-06-30,9.2,12.2725
2016-07-05,0.1,22.9213
2016-07-05,1,22.9362
2016-07-05,2,22.9302
2016-07-05,3,21.2278
2016-07-05,4,19.5217
2016-07-05,5,17.5819
2016-07-05,6,14.2086
2016-07-05,7,12.6583
2016-07-05,8,12.6193
2016-07-05,9,12.5959
2016-07-05,9.2,12.5823
2016-07-07,0.1,24.646
2016-07-07,1,24.7528
2016-07-07,2,23.4985
2016-07-07,3,21.235
2016-07-07,4,19.5309
2016-07-07,5,17.2495
2016-07-07,6,13.8944
2016-07-07,7,12.742
2016-07-07,8,12.7162
2016-07-07,9,12.6902
2016-07-07,9.2,12.6834
2016-07-11,0.1,24.9381
2016-07-11,1,24.9657
2016-07-11,2,23.5303
2016-07-11,3,21.953
2016-07-11,4,19.4138
2016-07-11,5,17.6559
2016-07-11,6,14.0262
2016-07-11,7,12.9463
2016-07-11,8,12.9261
2016-07-11,9,12.8899
2016-07-11,9.2,12.8835
2016-07-14,0.1,25.8054
2016-07-14,1,25.4231
2016-07-14,2,23.7996
2016-07-14,3,22.2533
2016-07-14,4,19.2359
2016-07-14,5,17.2179
2016-07-14,6,14.1619
2016-07-14,7,13.1113
2016-07-14,8,13.0993
2016-07-14,9,13.0945
2016-07-14,9.2,13.0914
2016-07-18,0.1,26.84
2016-07-18,1,26.6248
2016-07-18,2,24.9497
2016-07-18,3,22.63
2016-07-18,4,20.2015
2016-07-18,5,17.1263
2016-07-18,6,13.5275
2016-07-18,7,13.48
2016-07-18,8,13.3493
2016-07-18,9,13.8249
2016-07-18,9.2,13.2933
2016-07-21,0.1,26.8576
2016-07-21,1,26.8642
2016-07-21,2,26.5888
2016-07-21,3,23.2867
2016-07-21,4,19.8748
2016-07-21,5,17.0964
2016-07-21,6,14.1832
2016-07-21,7,13.4921
2016-07-21,8,13.4522
2016-07-21,9,13.431
2016-07-21,9.2,13.4284
2016-07-24,0.1,28.6465
2016-07-24,1,28.2234
2016-07-24,3,22.8905
2016-07-24,4,19.9537
2016-07-24,5,17.0891
2016-07-24,6,13.6992
2016-07-24,7,13.5473
2016-07-24,8,13.5336
2016-07-24,9,13.5182
2016-07-24,9.2,13.5177
2016-07-25,0.1,28.9999
2016-07-25,1,29.1429
2016-07-25,2,26.2914
2016-07-25,3,23.4107
2016-07-25,4,19.7548
2016-07-25,5,17.0657
2016-07-25,6,13.8509
2016-07-25,7,13.6292
2016-07-25,8,13.5301
2016-07-25,9,13.5724
2016-07-25,9.2,13.5193
2016-07-26,0.1,29.1758
2016-07-26,1,28.1886
2016-07-26,2,27.1485
2016-07-26,3,23.7195
2016-07-26,4,20.9103
2016-07-26,5,18.8559
2016-07-26,6,14.8657
2016-07-26,7,13.6744
2016-07-26,8,13.6515
2016-07-26,9,13.6314
2016-07-26,9.2,13.6219
2016-07-27,0.1,27.1
2016-07-27,1,26.7
2016-07-27,2,26.2
2016-07-27,3,25.2
2016-07-27,4,24.9
2016-07-27,5,23.5
2016-07-27,6,20.6
2016-07-27,8,13.9
2016-07-27,9,13.8
2016-07-27,9.2,13.8
2016-07-28,0.1,27.132
2016-07-28,1,26.836
2016-07-28,2,25.9537
2016-07-28,3,25.3037
2016-07-28,4,24.0321
2016-07-28,5,22.921
2016-07-28,6,19.3854
2016-07-28,7,13.9296
2016-07-28,8,13.8702
2016-07-28,9,13.8391
2016-07-28,9.2,13.8357
2016-08-01,0.1,28.3071
2016-08-01,1,28.542
2016-08-01,2,27.5865
2016-08-01,3,26.1765
2016-08-01,4,23.931
2016-08-01,5,22.2148
2016-08-01,6,19.9832
2016-08-01,7,14.3593
2016-08-01,8,14.2961
2016-08-01,9,14.258
2016-08-01,9.2,14.2453
2016-08-08,0.1,25.2482
2016-08-08,1,25.348
2016-08-08,2,25.425
2016-08-08,3,24.9342
2016-08-08,4,23.4998
2016-08-08,5,21.8763
2016-08-08,6,18.0063
2016-08-11,0.1,26.1496
2016-08-11,1,26.0168
2016-08-11,2,25.5265
2016-08-11,3,24.2008
2016-08-11,4,23.3393
2016-08-11,5,21.8453
2016-08-11,6,17.8911
2016-08-15,0.1,27.3341
2016-08-15,1,27.2964
2016-08-15,2,27.2148
2016-08-15,3,24.8098
2016-08-15,4,23.5384
2016-08-15,5,21.6172
2016-08-15,6,18.3497
2016-08-18,0.1,26.7375
2016-08-18,1,26.8328
2016-08-18,2,26.8122
2016-08-18,3,25.4022
2016-08-18,4,23.4323
2016-08-18,5,21.1061
2016-08-18,6,17.6377
2016-08-23,0.1,25.8025
2016-08-23,1,25.8082
2016-08-23,2,25.5792
2016-08-23,3,24.9427
2016-08-23,4,23.538
2016-08-23,5,21.6187
2016-08-23,6,17.1483
2016-08-26,0.1,29.2938
2016-08-26,1,28.4339
2016-08-26,2,26.3749
2016-08-26,3,25.7541
2016-08-26,4,24.9292
2016-08-26,5,21.1318
2016-08-26,6,16.104
2016-09-02,0.1,25.0712
2016-09-02,1,25.6599
2016-09-02,2,25.6524
2016-09-02,3,25.5876
2016-09-02,4,23.4397
2016-09-02,5,20.7426
2016-09-02,6,16.6597
2016-09-06,0.1,25.8229
2016-09-06,1,25.3522
2016-09-06,2,24.6224
2016-09-06,3,24.1888
2016-09-06,4,23.2164
2016-09-06,5,20.5502
2016-09-06,6,16.4983
2016-09-09,0.1,26.016
2016-09-09,1,25.2095
2016-09-09,2,24.5971
2016-09-09,3,24.0404
2016-09-09,4,23.2565
2016-09-09,5,19.9831
2016-09-09,6,16.5234
2016-09-16,0.1,24.2926
2016-09-16,1,24.5444
2016-09-16,2,24.5303
2016-09-16,3,24.3581
2016-09-16,4,23.2233
2016-09-16,5,20.3132
2016-09-16,6,16.8414
2016-09-17,0.1,24.3367
2016-09-17,1,24.0872
2016-09-17,2,24.0076
2016-09-17,3,23.8279
2016-09-17,4,23.1154
2016-09-17,5,20.1814
2016-09-17,6,16.6989
2016-09-17,7,16.3744
2016-09-20,0.1,23.9
2016-09-20,1,23.8
2016-09-20,2,23.7
2016-09-20,3,23.7
2016-09-20,4,23.6
2016-09-20,5,21.5
2016-09-20,6,17
2016-09-20,8,16.4
2016-09-20,9,16.3
2016-09-20,9.2,16.3
2016-09-27,0.1,22.6347
2016-09-27,1,22.4724
2016-09-27,2,22.3138
2016-09-27,3,22.2858
2016-09-27,4,21.8677
2016-09-27,5,19.7231
2016-09-27,6,16.7978
2016-09-27,7,16.6237
2016-09-27,8,16.6058
2016-09-27,9,16.5975
2016-09-27,9.2,16.5948
2016-09-30,0.1,21.0834
2016-09-30,1,21.6621
2016-09-30,2,21.5464
2016-09-30,3,21.4363
2016-09-30,4,20.6812
2016-09-30,5,20.1328
2016-09-30,6,17.137
2016-09-30,7,16.6636
2016-09-30,8,16.6508
2016-09-30,9,16.6292
2016-09-30,9.2,16.6292
2016-10-05,0.1,20.9112
2016-10-05,1,20.9136
2016-10-05,2,20.5726
2016-10-05,3,20.0296
2016-10-05,4,19.9001
2016-10-05,5,19.5212
2016-10-05,6,19.1418
2016-10-05,7,18.3049
2016-10-05,8,17.569
2016-10-05,9,17.0862
2016-10-05,9.2,17.0874
2016-10-06,0.1,19.6861
2016-10-06,1,19.6843
2016-10-06,2,19.7402
2016-10-06,3,19.7444
2016-10-06,4,19.7191
2016-10-06,5,19.5158
2016-10-06,6,19.2193
2016-10-06,7,18.9729
2016-10-06,8,18.0747
2016-10-06,9,17.7891
2016-10-06,9.2,17.7952
2016-10-07,0.1,19.9404
2016-10-07,1,19.7404
2016-10-07,2,19.8935
2016-10-07,3,19.8062
2016-10-07,4,19.5396
2016-10-07,5,19.3518
2016-10-07,6,19.2453
2016-10-07,7,19.0368
2016-10-07,8,18.7301
2016-10-07,9,18.6538
2016-10-07,9.2,18.6672
2016-10-11,0.1,17.0702
